time,elapsed_seconds,message
12:48:02,0.0014425,retrieving REDSVD components
12:48:02,0.0002616,triming REDSVD components to 30elements
12:48:02,0.0001838,done REDSVD
12:48:02,7.25e-05,SVD factorization complete
12:48:02,0.0050877,commencing linear algebra multiplication to compute ugrade
12:48:02,4.37e-05,S info: rows = 42: cols = 42: size = 1764: nonzeros = 42Vt info: rows = 30: cols = 42: size = 1260: nonzeros = 1260
12:48:02,4.01e-05,U info: rows = 42: cols = 30: size = 1260: nonzeros = 1260
12:48:02,3.35e-05,jac info: rows = 12076: cols = 42: size = 507192: nonzeros = 362851
12:48:02,0.0173095,linear algebra multiplication to compute ugrade complete
12:48:02,0.0009672,commencing check of parameter bounds and gradients
12:48:02,4.46e-05,commencing calculation of upgrade vector
12:48:02,0.166732,forming JtQJ matrix
12:48:02,0.0439064,commencing to scale JtQJ matrix- first SVD...
12:48:02,6.44e-05,starting REDSVD
12:48:02,0.0007493,retrieving REDSVD components
12:48:02,5.26e-05,triming REDSVD components to 30elements
12:48:02,4.63e-05,done REDSVD
12:48:02,0.00018,S info: rows = 42: cols = 42: size = 1764: nonzeros = 42
12:48:02,1.53e-05,JS
12:48:02,0.0124021,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
12:48:02,0.0439571,S info: rows = 42: cols = 42: size = 1764: nonzeros = 42
12:48:02,5.43e-05,commencing SVD factorization of lambda-scaled JtQJ
12:48:02,1.57e-05,starting REDSVD
12:48:02,0.0012224,retrieving REDSVD components
12:48:02,9.15e-05,triming REDSVD components to 30elements
12:48:02,5.51e-05,done REDSVD
12:48:02,1.53e-05,SVD factorization complete
12:48:02,0.0019378,commencing linear algebra multiplication to compute ugrade
12:48:02,1.95e-05,S info: rows = 42: cols = 42: size = 1764: nonzeros = 42Vt info: rows = 30: cols = 42: size = 1260: nonzeros = 1260
12:48:02,1.58e-05,U info: rows = 42: cols = 30: size = 1260: nonzeros = 1260
12:48:02,1.6e-05,jac info: rows = 12076: cols = 42: size = 507192: nonzeros = 362851
12:48:02,0.0121433,linear algebra multiplication to compute ugrade complete
12:48:02,0.0011974,commencing check of parameter bounds
12:48:02,4.63e-05,limiting out of bounds pars
12:48:02,5.84e-05,change limit/bound enforement for lambda 100: upper change limit,RCS7D, scaling factor: 1.38394e-176
12:48:02,0.0006308,checking for denormal floating point values
12:48:02,4e-05,transforming upgrade pars to model pars
12:48:02,2.22e-05,writing upgrade vector to csv file
12:48:02,0.0011226,beginning upgrade vector calculations, lambda = 1000
12:48:02,9.03e-05,commencing calculation of upgrade vector
12:48:02,0.157609,forming JtQJ matrix
12:48:02,0.0402515,commencing to scale JtQJ matrix- first SVD...
12:48:02,5.68e-05,starting REDSVD
12:48:02,0.0007478,retrieving REDSVD components
12:48:02,4.96e-05,triming REDSVD components to 30elements
12:48:02,4.67e-05,done REDSVD
12:48:02,0.0001607,S info: rows = 42: cols = 42: size = 1764: nonzeros = 42
12:48:02,1.31e-05,JS
12:48:02,0.0121719,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
12:48:02,0.0404337,S info: rows = 42: cols = 42: size = 1764: nonzeros = 42
12:48:02,4.97e-05,commencing SVD factorization of lambda-scaled JtQJ
12:48:02,1.42e-05,starting REDSVD
12:48:02,0.0009862,retrieving REDSVD components
12:48:02,5.57e-05,triming REDSVD components to 30elements
12:48:02,4.4e-05,done REDSVD
12:48:02,1.37e-05,SVD factorization complete
12:48:02,0.0019189,commencing linear algebra multiplication to compute ugrade
12:48:02,1.64e-05,S info: rows = 42: cols = 42: size = 1764: nonzeros = 42Vt info: rows = 30: cols = 42: size = 1260: nonzeros = 1260
12:48:02,1.55e-05,U info: rows = 42: cols = 30: size = 1260: nonzeros = 1260
12:48:02,1.6e-05,jac info: rows = 12076: cols = 42: size = 507192: nonzeros = 362851
12:48:02,0.0126651,linear algebra multiplication to compute ugrade complete
12:48:02,0.0006779,commencing check of parameter bounds and gradients
12:48:02,4.39e-05,commencing calculation of upgrade vector
12:48:03,0.1601,forming JtQJ matrix
12:48:03,0.0408859,commencing to scale JtQJ matrix- first SVD...
12:48:03,5.41e-05,starting REDSVD
12:48:03,0.0007495,retrieving REDSVD components
12:48:03,5.41e-05,triming REDSVD components to 30elements
12:48:03,4.71e-05,done REDSVD
12:48:03,0.0001629,S info: rows = 42: cols = 42: size = 1764: nonzeros = 42
12:48:03,1.26e-05,JS
12:48:03,0.012335,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
12:48:03,0.0394394,S info: rows = 42: cols = 42: size = 1764: nonzeros = 42
12:48:03,5.29e-05,commencing SVD factorization of lambda-scaled JtQJ
12:48:03,1.38e-05,starting REDSVD
12:48:03,0.0009874,retrieving REDSVD components
12:48:03,5.38e-05,triming REDSVD components to 30elements
12:48:03,4.43e-05,done REDSVD
12:48:03,1.27e-05,SVD factorization complete
12:48:03,0.0018332,commencing linear algebra multiplication to compute ugrade
12:48:03,1.51e-05,S info: rows = 42: cols = 42: size = 1764: nonzeros = 42Vt info: rows = 30: cols = 42: size = 1260: nonzeros = 1260
12:48:03,1.35e-05,U info: rows = 42: cols = 30: size = 1260: nonzeros = 1260
12:48:03,1.37e-05,jac info: rows = 12076: cols = 42: size = 507192: nonzeros = 362851
12:48:03,0.0115271,linear algebra multiplication to compute ugrade complete
12:48:03,0.0006758,commencing check of parameter bounds
12:48:03,3.5e-05,limiting out of bounds pars
12:48:03,5.44e-05,change limit/bound enforement for lambda 1000: upper change limit,RCS7D, scaling factor: 6.10602e-52
12:48:03,0.0013902,checking for denormal floating point values
12:48:03,4.25e-05,transforming upgrade pars to model pars
12:48:03,2.37e-05,writing upgrade vector to csv file
12:48:03,0.0083816,LinearAnalysis::glm_iter_fosm
12:48:03,0.0122748,starting FOSM uncertainty analyses for iteration 3
12:48:03,0.202013,loading obscov
12:48:03,0.0028675,loading parcov
12:48:03,0.0009082,setting predictions
12:48:03,2.78e-05,set_predictions
12:48:03,0.0040757,extracting prediction Q1 from jacobian
12:48:03,0.0899363,extracting prediction Q2 from jacobian
12:48:03,0.0828783,extracting prediction Q3 from jacobian
12:48:03,0.0791436,extracting prediction Q4 from jacobian
12:48:03,0.0937275,extracting prediction Q5 from jacobian
12:48:03,0.0995553,extracting prediction Q6 from jacobian
12:48:03,0.0890788,extracting prediction Q7 from jacobian
12:48:04,0.0959495,extracting prediction Q8 from jacobian
12:48:04,0.0836352,extracting prediction Q9 from jacobian
12:48:04,0.0834247,extracting prediction Q10 from jacobian
12:48:04,0.0835023,extracting prediction Q11 from jacobian
12:48:04,0.106826,extracting prediction Q12 from jacobian
12:48:04,0.0980691,extracting prediction Q13 from jacobian
12:48:04,0.0869691,extracting prediction Q14 from jacobian
12:48:04,0.0819989,extracting prediction Q15 from jacobian
12:48:04,0.0825196,extracting prediction Q16 from jacobian
12:48:04,0.080288,extracting prediction Q17 from jacobian
12:48:04,0.0813795,extracting prediction Q18 from jacobian
12:48:04,0.0791907,extracting prediction Q19 from jacobian
12:48:05,0.0749363,extracting prediction Q20 from jacobian
12:48:05,0.0760542,extracting prediction Q21 from jacobian
12:48:05,0.0830332,extracting prediction Q22 from jacobian
12:48:05,0.085431,extracting prediction Q23 from jacobian
12:48:05,0.09618,extracting prediction Q24 from jacobian
12:48:05,0.0882939,extracting prediction Q25 from jacobian
12:48:05,0.0890739,extracting prediction Q26 from jacobian
12:48:05,0.0833592,extracting prediction Q27 from jacobian
12:48:05,0.086122,extracting prediction Q28 from jacobian
12:48:05,0.0833616,extracting prediction Q29 from jacobian
12:48:05,0.0833619,extracting prediction Q30 from jacobian
12:48:05,0.0817789,extracting prediction Q31 from jacobian
12:48:06,0.0818652,extracting prediction Q32 from jacobian
12:48:06,0.0786864,extracting prediction Q33 from jacobian
12:48:06,0.0773128,extracting prediction Q34 from jacobian
12:48:06,0.0791348,extracting prediction Q35 from jacobian
12:48:06,0.0860275,extracting prediction Q36 from jacobian
12:48:06,0.0875658,extracting prediction Q37 from jacobian
12:48:06,0.083293,extracting prediction Q38 from jacobian
12:48:06,0.0810584,extracting prediction Q39 from jacobian
12:48:06,0.0772702,extracting prediction Q40 from jacobian
12:48:06,0.076141,extracting prediction Q41 from jacobian
12:48:06,0.0801724,extracting prediction Q42 from jacobian
12:48:06,0.0777357,extracting prediction Q43 from jacobian
12:48:07,0.0767757,extracting prediction Q44 from jacobian
12:48:07,0.0762325,extracting prediction Q45 from jacobian
12:48:07,0.0782115,extracting prediction Q46 from jacobian
12:48:07,0.0798488,extracting prediction Q47 from jacobian
12:48:07,0.0849959,extracting prediction Q48 from jacobian
12:48:07,0.0886273,extracting prediction Q49 from jacobian
12:48:07,0.0877368,extracting prediction Q50 from jacobian
12:48:07,0.0933307,extracting prediction Q51 from jacobian
12:48:07,0.07666,extracting prediction Q52 from jacobian
12:48:07,0.0772255,extracting prediction Q53 from jacobian
12:48:07,0.0776263,extracting prediction Q54 from jacobian
12:48:07,0.0770203,extracting prediction Q55 from jacobian
12:48:07,0.0761675,extracting prediction Q56 from jacobian
12:48:08,0.0752017,extracting prediction Q57 from jacobian
12:48:08,0.0770424,extracting prediction Q58 from jacobian
12:48:08,0.0754839,extracting prediction Q59 from jacobian
12:48:08,0.0827435,extracting prediction Q61 from jacobian
12:48:08,0.0916582,extracting prediction Q62 from jacobian
12:48:08,0.0911162,extracting prediction Q63 from jacobian
12:48:08,0.0834277,extracting prediction Q64 from jacobian
12:48:08,0.0770338,extracting prediction Q65 from jacobian
12:48:08,0.0794476,extracting prediction Q66 from jacobian
12:48:08,0.0835411,extracting prediction Q67 from jacobian
12:48:08,0.0821632,extracting prediction Q68 from jacobian
12:48:08,0.0804285,extracting prediction Q69 from jacobian
12:48:09,0.0781096,extracting prediction Q70 from jacobian
12:48:09,0.0795511,extracting prediction Q71 from jacobian
12:48:09,0.0795298,extracting prediction Q72 from jacobian
12:48:09,0.079759,extracting prediction Q73 from jacobian
12:48:09,0.0855559,extracting prediction Q74 from jacobian
12:48:09,0.0846282,extracting prediction Q75 from jacobian
12:48:09,0.08147,extracting prediction Q76 from jacobian
12:48:09,0.077672,extracting prediction Q77 from jacobian
12:48:09,0.080353,extracting prediction Q78 from jacobian
12:48:09,0.0757604,extracting prediction Q79 from jacobian
12:48:09,0.07844,extracting prediction Q80 from jacobian
12:48:09,0.0757297,extracting prediction Q81 from jacobian
12:48:10,0.0749443,extracting prediction Q82 from jacobian
12:48:10,0.0763875,extracting prediction Q83 from jacobian
12:48:10,0.0783595,extracting prediction Q84 from jacobian
12:48:10,0.0767133,extracting prediction Q85 from jacobian
12:48:10,0.0804516,extracting prediction Q86 from jacobian
12:48:10,0.0843205,extracting prediction Q87 from jacobian
12:48:10,0.084414,extracting prediction Q88 from jacobian
12:48:10,0.0819689,extracting prediction Q89 from jacobian
12:48:10,0.0783497,extracting prediction Q90 from jacobian
12:48:10,0.0767285,extracting prediction Q91 from jacobian
12:48:10,0.0796009,extracting prediction Q92 from jacobian
12:48:10,0.0817209,extracting prediction Q93 from jacobian
12:48:10,0.0780726,extracting prediction Q94 from jacobian
12:48:11,0.0766692,extracting prediction Q95 from jacobian
12:48:11,0.0760672,extracting prediction Q96 from jacobian
12:48:11,0.0770331,extracting prediction Q97 from jacobian
12:48:11,0.0797645,extracting prediction Q98 from jacobian
12:48:11,0.0874236,extracting prediction Q99 from jacobian
12:48:11,0.0873145,parameter fosm calcs
12:48:11,5.94e-05,LinearAnalysis::calc_posterior
12:48:11,1.51e-05,LinearAnalysis::align
12:48:11,0.0219244,LinearAnalysis::prior_prediction_variance()::invert obscov
12:48:11,6.2e-05,inverting diagonal matrix in place
12:48:11,0.0009324,LinearAnalysis::calc_posterior() form JtQJ
12:48:11,0.0692448,LinearAnalysis::calc_posterior() invert prior parcov
12:48:11,9.94e-05,LinearAnalysis::calc_posterior() form posterior parcov
12:48:11,7.11e-05,LinearAnalysis::calc_posterior() invert posterior parcov
12:48:11,1.36e-05,inverting non-diagonal matrix in place
12:48:11,0.0185194,forecast FOSM calcs
12:48:11,0.0034321,LinearAnalysis::prior_prediction_variance
12:48:11,0.00145,LinearAnalysis::prior_prediction_variance
12:48:28,16.4896,completed iteration 4
12:48:28,0.313744,beginning iteration 5
12:48:28,0.000126,commencing to build jacobian parameter sets
12:48:28,0.0513549,jacobian parameter sets built, commencing model runs
12:49:40,72.5397,jacobian runs complete, processing runs
12:49:41,0.998976,processing jacobian runs complete
12:49:41,6.4e-05,saving jacobian and sen files
12:49:42,0.231189,commencing calculation of upgrade vector
12:49:42,0.140375,forming JtQJ matrix
12:49:42,0.0488833,commencing to scale JtQJ matrix- first SVD...
12:49:42,5.77e-05,starting REDSVD
12:49:42,0.0010387,retrieving REDSVD components
12:49:42,5.84e-05,triming REDSVD components to 34elements
12:49:42,5.37e-05,done REDSVD
12:49:42,0.0003115,S info: rows = 46: cols = 46: size = 2116: nonzeros = 46
12:49:42,1.63e-05,JS
12:49:42,0.0163065,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
12:49:42,0.0574497,S info: rows = 46: cols = 46: size = 2116: nonzeros = 46
12:49:42,5.17e-05,commencing SVD factorization of lambda-scaled JtQJ
12:49:42,1.39e-05,starting REDSVD
12:49:42,0.0012208,retrieving REDSVD components
12:49:42,6.06e-05,triming REDSVD components to 32elements
12:49:42,5.52e-05,done REDSVD
12:49:42,1.4e-05,SVD factorization complete
12:49:42,0.0022462,commencing linear algebra multiplication to compute ugrade
12:49:42,2.14e-05,S info: rows = 46: cols = 46: size = 2116: nonzeros = 46Vt info: rows = 32: cols = 46: size = 1472: nonzeros = 1472
12:49:42,1.66e-05,U info: rows = 46: cols = 32: size = 1472: nonzeros = 1472
12:49:42,1.64e-05,jac info: rows = 12076: cols = 46: size = 555496: nonzeros = 395143
12:49:42,0.0134382,linear algebra multiplication to compute ugrade complete
12:49:42,0.0007477,commencing check of parameter bounds and gradients
12:49:42,0.012142,beginning upgrade vector calculations, lambda = 0.1
12:49:42,0.0001814,commencing calculation of upgrade vector
12:49:42,0.161283,forming JtQJ matrix
12:49:42,0.0429142,commencing to scale JtQJ matrix- first SVD...
12:49:42,5.46e-05,starting REDSVD
12:49:42,0.0008477,retrieving REDSVD components
12:49:42,5.08e-05,triming REDSVD components to 31elements
12:49:42,4.85e-05,done REDSVD
12:49:42,0.0001734,S info: rows = 43: cols = 43: size = 1849: nonzeros = 43
12:49:42,1.35e-05,JS
12:49:42,0.0126056,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
12:49:42,0.0425456,S info: rows = 43: cols = 43: size = 1849: nonzeros = 43
12:49:42,5.33e-05,commencing SVD factorization of lambda-scaled JtQJ
12:49:42,1.41e-05,starting REDSVD
12:49:42,0.0010295,retrieving REDSVD components
12:49:42,5.34e-05,triming REDSVD components to 29elements
12:49:42,4.8e-05,done REDSVD
12:49:42,1.35e-05,SVD factorization complete
12:49:42,0.0018917,commencing linear algebra multiplication to compute ugrade
12:49:42,1.63e-05,S info: rows = 43: cols = 43: size = 1849: nonzeros = 43Vt info: rows = 29: cols = 43: size = 1247: nonzeros = 1247
12:49:42,1.51e-05,U info: rows = 43: cols = 29: size = 1247: nonzeros = 1247
12:49:42,1.56e-05,jac info: rows = 12076: cols = 43: size = 519268: nonzeros = 370319
12:49:42,0.0124735,linear algebra multiplication to compute ugrade complete
12:49:42,0.0006651,commencing check of parameter bounds and gradients
12:49:42,4.2e-05,commencing calculation of upgrade vector
12:49:42,0.164249,forming JtQJ matrix
12:49:42,0.0524352,commencing to scale JtQJ matrix- first SVD...
12:49:42,7.28e-05,starting REDSVD
12:49:42,0.0009758,retrieving REDSVD components
12:49:42,6.79e-05,triming REDSVD components to 30elements
12:49:42,6.6e-05,done REDSVD
12:49:42,0.0002077,S info: rows = 42: cols = 42: size = 1764: nonzeros = 42
12:49:42,2.31e-05,JS
12:49:42,0.0158864,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
12:49:43,0.0530186,S info: rows = 42: cols = 42: size = 1764: nonzeros = 42
12:49:43,7.04e-05,commencing SVD factorization of lambda-scaled JtQJ
12:49:43,2.27e-05,starting REDSVD
12:49:43,0.0012504,retrieving REDSVD components
12:49:43,7.08e-05,triming REDSVD components to 28elements
12:49:43,7.27e-05,done REDSVD
12:49:43,2.14e-05,SVD factorization complete
12:49:43,0.0035195,commencing linear algebra multiplication to compute ugrade
12:49:43,2.77e-05,S info: rows = 42: cols = 42: size = 1764: nonzeros = 42Vt info: rows = 28: cols = 42: size = 1176: nonzeros = 1176
12:49:43,2.72e-05,U info: rows = 42: cols = 28: size = 1176: nonzeros = 1176
12:49:43,2.96e-05,jac info: rows = 12076: cols = 42: size = 507192: nonzeros = 362700
12:49:43,0.0161073,linear algebra multiplication to compute ugrade complete
12:49:43,0.0020804,error computing upgrade vector for lambda 0.1, skipping : not normal floating point in upgrade pars: YW,
12:49:43,5.16e-05,beginning upgrade vector calculations, lambda = 1
12:49:43,0.0001125,commencing calculation of upgrade vector
12:49:43,0.179606,forming JtQJ matrix
12:49:43,0.0423832,commencing to scale JtQJ matrix- first SVD...
12:49:43,5.88e-05,starting REDSVD
12:49:43,0.0008427,retrieving REDSVD components
12:49:43,5.1e-05,triming REDSVD components to 31elements
12:49:43,4.98e-05,done REDSVD
12:49:43,0.000175,S info: rows = 43: cols = 43: size = 1849: nonzeros = 43
12:49:43,1.35e-05,JS
12:49:43,0.012364,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
12:49:43,0.0422762,S info: rows = 43: cols = 43: size = 1849: nonzeros = 43
12:49:43,4.66e-05,commencing SVD factorization of lambda-scaled JtQJ
12:49:43,2.01e-05,starting REDSVD
12:49:43,0.0010426,retrieving REDSVD components
12:49:43,5.53e-05,triming REDSVD components to 29elements
12:49:43,4.62e-05,done REDSVD
12:49:43,1.3e-05,SVD factorization complete
12:49:43,0.0018731,commencing linear algebra multiplication to compute ugrade
12:49:43,1.66e-05,S info: rows = 43: cols = 43: size = 1849: nonzeros = 43Vt info: rows = 29: cols = 43: size = 1247: nonzeros = 1247
12:49:43,1.54e-05,U info: rows = 43: cols = 29: size = 1247: nonzeros = 1247
12:49:43,1.56e-05,jac info: rows = 12076: cols = 43: size = 519268: nonzeros = 370319
12:49:43,0.0116802,linear algebra multiplication to compute ugrade complete
12:49:43,0.001174,commencing check of parameter bounds and gradients
12:49:43,4.79e-05,commencing calculation of upgrade vector
12:49:43,0.159303,forming JtQJ matrix
12:49:43,0.0408978,commencing to scale JtQJ matrix- first SVD...
12:49:43,5.64e-05,starting REDSVD
12:49:43,0.0007502,retrieving REDSVD components
12:49:43,4.87e-05,triming REDSVD components to 30elements
12:49:43,4.51e-05,done REDSVD
12:49:43,0.0001578,S info: rows = 42: cols = 42: size = 1764: nonzeros = 42
12:49:43,1.25e-05,JS
12:49:43,0.012722,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
12:49:43,0.042222,S info: rows = 42: cols = 42: size = 1764: nonzeros = 42
12:49:43,5.25e-05,commencing SVD factorization of lambda-scaled JtQJ
12:49:43,1.4e-05,starting REDSVD
12:49:43,0.0009443,retrieving REDSVD components
12:49:43,5.64e-05,triming REDSVD components to 28elements
12:49:43,5.29e-05,done REDSVD
12:49:43,1.35e-05,SVD factorization complete
12:49:43,0.0018038,commencing linear algebra multiplication to compute ugrade
12:49:43,1.65e-05,S info: rows = 42: cols = 42: size = 1764: nonzeros = 42Vt info: rows = 28: cols = 42: size = 1176: nonzeros = 1176
12:49:43,1.56e-05,U info: rows = 42: cols = 28: size = 1176: nonzeros = 1176
12:49:43,1.57e-05,jac info: rows = 12076: cols = 42: size = 507192: nonzeros = 362700
12:49:43,0.0126214,linear algebra multiplication to compute ugrade complete
12:49:43,0.0011749,error computing upgrade vector for lambda 1, skipping : not normal floating point in upgrade pars: RCR7D,YW,
12:49:43,0.0001404,beginning upgrade vector calculations, lambda = 10
12:49:43,0.0001659,commencing calculation of upgrade vector
12:49:43,0.179394,forming JtQJ matrix
12:49:43,0.0422313,commencing to scale JtQJ matrix- first SVD...
12:49:43,5.67e-05,starting REDSVD
12:49:43,0.0008391,retrieving REDSVD components
12:49:43,5.23e-05,triming REDSVD components to 31elements
12:49:43,4.87e-05,done REDSVD
12:49:43,0.0001714,S info: rows = 43: cols = 43: size = 1849: nonzeros = 43
12:49:43,1.33e-05,JS
12:49:43,0.0123645,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
12:49:43,0.0537025,S info: rows = 43: cols = 43: size = 1849: nonzeros = 43
12:49:43,8.95e-05,commencing SVD factorization of lambda-scaled JtQJ
12:49:43,3.24e-05,starting REDSVD
12:49:43,0.0025275,retrieving REDSVD components
12:49:43,0.0002368,triming REDSVD components to 29elements
12:49:43,0.000104,done REDSVD
12:49:43,2.96e-05,SVD factorization complete
12:49:43,0.003606,commencing linear algebra multiplication to compute ugrade
12:49:43,3.45e-05,S info: rows = 43: cols = 43: size = 1849: nonzeros = 43Vt info: rows = 29: cols = 43: size = 1247: nonzeros = 1247
12:49:43,3.73e-05,U info: rows = 43: cols = 29: size = 1247: nonzeros = 1247
12:49:43,2.76e-05,jac info: rows = 12076: cols = 43: size = 519268: nonzeros = 370319
12:49:43,0.0147546,linear algebra multiplication to compute ugrade complete
12:49:43,0.0013323,commencing check of parameter bounds and gradients
12:49:43,5.02e-05,commencing calculation of upgrade vector
12:49:44,0.191148,forming JtQJ matrix
12:49:44,0.0408346,commencing to scale JtQJ matrix- first SVD...
12:49:44,5.74e-05,starting REDSVD
12:49:44,0.0007395,retrieving REDSVD components
12:49:44,5.46e-05,triming REDSVD components to 30elements
12:49:44,4.54e-05,done REDSVD
12:49:44,0.0001593,S info: rows = 42: cols = 42: size = 1764: nonzeros = 42
12:49:44,1.97e-05,JS
12:49:44,0.012245,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
12:49:44,0.0401699,S info: rows = 42: cols = 42: size = 1764: nonzeros = 42
12:49:44,5.04e-05,commencing SVD factorization of lambda-scaled JtQJ
12:49:44,1.46e-05,starting REDSVD
12:49:44,0.000934,retrieving REDSVD components
12:49:44,5.22e-05,triming REDSVD components to 29elements
12:49:44,4.87e-05,done REDSVD
12:49:44,1.35e-05,SVD factorization complete
12:49:44,0.00206,commencing linear algebra multiplication to compute ugrade
12:49:44,1.96e-05,S info: rows = 42: cols = 42: size = 1764: nonzeros = 42Vt info: rows = 29: cols = 42: size = 1218: nonzeros = 1218
12:49:44,1.57e-05,U info: rows = 42: cols = 29: size = 1218: nonzeros = 1218
12:49:44,1.61e-05,jac info: rows = 12076: cols = 42: size = 507192: nonzeros = 362700
12:49:44,0.0119325,linear algebra multiplication to compute ugrade complete
12:49:44,0.0013801,error computing upgrade vector for lambda 10, skipping : not normal floating point in upgrade pars: YW,
12:49:44,5.59e-05,beginning upgrade vector calculations, lambda = 100
12:49:44,8.48e-05,commencing calculation of upgrade vector
12:49:44,0.158814,forming JtQJ matrix
12:49:44,0.0429032,commencing to scale JtQJ matrix- first SVD...
12:49:44,5.89e-05,starting REDSVD
12:49:44,0.0007676,retrieving REDSVD components
12:49:44,4.14e-05,triming REDSVD components to 31elements
12:49:44,4.12e-05,done REDSVD
12:49:44,0.0001395,S info: rows = 43: cols = 43: size = 1849: nonzeros = 43
12:49:44,1.05e-05,JS
12:49:44,0.0135664,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
12:49:44,0.0411114,S info: rows = 43: cols = 43: size = 1849: nonzeros = 43
12:49:44,5.31e-05,commencing SVD factorization of lambda-scaled JtQJ
12:49:44,1.48e-05,starting REDSVD
12:49:44,0.0011008,retrieving REDSVD components
12:49:44,5.31e-05,triming REDSVD components to 30elements
12:49:44,4.85e-05,done REDSVD
12:49:44,1.56e-05,SVD factorization complete
12:49:44,0.0021042,commencing linear algebra multiplication to compute ugrade
12:49:44,1.94e-05,S info: rows = 43: cols = 43: size = 1849: nonzeros = 43Vt info: rows = 30: cols = 43: size = 1290: nonzeros = 1290
12:49:44,1.56e-05,U info: rows = 43: cols = 30: size = 1290: nonzeros = 1290
12:49:44,1.61e-05,jac info: rows = 12076: cols = 43: size = 519268: nonzeros = 370319
12:49:44,0.0114022,linear algebra multiplication to compute ugrade complete
12:49:44,0.0007224,commencing check of parameter bounds and gradients
12:49:44,3.68e-05,commencing calculation of upgrade vector
12:49:44,0.148789,forming JtQJ matrix
12:49:44,0.0386429,commencing to scale JtQJ matrix- first SVD...
12:49:44,5.48e-05,starting REDSVD
12:49:44,0.0008507,retrieving REDSVD components
12:49:44,5.57e-05,triming REDSVD components to 30elements
12:49:44,4.71e-05,done REDSVD
12:49:44,0.0001596,S info: rows = 42: cols = 42: size = 1764: nonzeros = 42
12:49:44,1.28e-05,JS
12:49:44,0.0120914,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
12:49:44,0.039712,S info: rows = 42: cols = 42: size = 1764: nonzeros = 42
12:49:44,4.87e-05,commencing SVD factorization of lambda-scaled JtQJ
12:49:44,1.17e-05,starting REDSVD
12:49:44,0.0007964,retrieving REDSVD components
12:49:44,4.24e-05,triming REDSVD components to 29elements
12:49:44,3.88e-05,done REDSVD
12:49:44,1.02e-05,SVD factorization complete
12:49:44,0.001459,commencing linear algebra multiplication to compute ugrade
12:49:44,1.32e-05,S info: rows = 42: cols = 42: size = 1764: nonzeros = 42Vt info: rows = 29: cols = 42: size = 1218: nonzeros = 1218
12:49:44,1.26e-05,U info: rows = 42: cols = 29: size = 1218: nonzeros = 1218
12:49:44,1.25e-05,jac info: rows = 12076: cols = 42: size = 507192: nonzeros = 362700
12:49:44,0.0115615,linear algebra multiplication to compute ugrade complete
12:49:44,0.0009149,commencing check of parameter bounds
12:49:44,4.22e-05,limiting out of bounds pars
12:49:44,5.61e-05,change limit/bound enforement for lambda 100: upper change limit,YW, scaling factor: 7.27109e-146
12:49:44,0.0014111,checking for denormal floating point values
12:49:44,0.000108,transforming upgrade pars to model pars
12:49:44,5.88e-05,writing upgrade vector to csv file
12:49:44,0.002513,beginning upgrade vector calculations, lambda = 1000
12:49:44,0.000277,commencing calculation of upgrade vector
12:49:44,0.189722,forming JtQJ matrix
12:49:45,0.043908,commencing to scale JtQJ matrix- first SVD...
12:49:45,6.16e-05,starting REDSVD
12:49:45,0.0008335,retrieving REDSVD components
12:49:45,4.93e-05,triming REDSVD components to 31elements
12:49:45,4.77e-05,done REDSVD
12:49:45,0.0001687,S info: rows = 43: cols = 43: size = 1849: nonzeros = 43
12:49:45,1.31e-05,JS
12:49:45,0.0124237,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
12:49:45,0.0436021,S info: rows = 43: cols = 43: size = 1849: nonzeros = 43
12:49:45,6.99e-05,commencing SVD factorization of lambda-scaled JtQJ
12:49:45,3.06e-05,starting REDSVD
12:49:45,0.0010967,retrieving REDSVD components
12:49:45,6.53e-05,triming REDSVD components to 30elements
12:49:45,4.63e-05,done REDSVD
12:49:45,1.32e-05,SVD factorization complete
12:49:45,0.0021091,commencing linear algebra multiplication to compute ugrade
12:49:45,1.91e-05,S info: rows = 43: cols = 43: size = 1849: nonzeros = 43Vt info: rows = 30: cols = 43: size = 1290: nonzeros = 1290
12:49:45,1.56e-05,U info: rows = 43: cols = 30: size = 1290: nonzeros = 1290
12:49:45,1.61e-05,jac info: rows = 12076: cols = 43: size = 519268: nonzeros = 370319
12:49:45,0.0129445,linear algebra multiplication to compute ugrade complete
12:49:45,0.0007735,commencing check of parameter bounds and gradients
12:49:45,5.27e-05,commencing calculation of upgrade vector
12:49:45,0.150403,forming JtQJ matrix
12:49:45,0.0375447,commencing to scale JtQJ matrix- first SVD...
12:49:45,6.14e-05,starting REDSVD
12:49:45,0.0007366,retrieving REDSVD components
12:49:45,4.66e-05,triming REDSVD components to 30elements
