,1890,1891,1933,1934,2040
2019-10-13,0.5458415198326111,0.5458415198326111,0.5277900695315627,0.530664045882636,0.0
2019-10-14,0.0,0.0,0.0,0.0,0.0
2019-10-15,0.0,0.0,0.0,0.0,0.0
2019-10-16,0.0,0.0,0.0,0.0,0.0
2019-10-17,0.0,0.0,0.0,0.0,0.0
2019-10-18,0.0,0.0,0.0,0.0,0.0
2019-10-19,0.0,0.0,0.0,0.0,0.0
2019-10-20,0.0,0.0,0.0,0.0,0.0
2019-10-21,0.0,0.0,0.0,0.0,0.0
2019-10-22,0.0,0.0,0.0,0.0,0.0
2019-10-23,0.0,0.0,0.0,0.0,0.0
2019-10-24,0.0,0.0,0.0,0.0,0.0
2019-10-25,0.0,0.0,0.0,0.0,0.0
2019-10-26,0.0,0.0,0.0,0.0,0.0
2019-10-27,0.0,0.0,0.0,0.0,0.0
2019-10-28,0.0,0.0,0.0,0.0,0.0
2019-10-29,0.0,0.0,0.0,0.0,0.0
2019-10-30,0.0,0.0,0.0,0.0,0.0
2019-10-31,0.0,0.0,0.0,0.0,0.0
2019-11-01,0.0,0.0,0.0,0.0,0.0
2019-11-02,0.0,0.0,0.0,0.0,0.0
2019-11-03,0.0,0.0,0.0,0.0,0.0
2019-11-04,0.0,0.0,0.0,0.0,0.0
2019-11-05,0.0,0.0,0.0,0.0,0.0
2019-11-06,0.0,0.0,0.0,0.0,0.0
2019-11-07,0.0,0.0,0.0,0.0,0.0
2019-11-08,0.0,0.0,0.0,0.0,0.0
2019-11-09,0.0,0.0,0.0,0.0,0.0
2019-11-10,0.0,0.0,0.0,0.0,0.0
2019-11-11,0.0,0.0,0.0,0.0,0.0
2019-11-12,0.0,0.0,0.0,0.0,0.0
2019-11-13,0.0,0.0,0.0,0.0,0.0
2019-11-14,0.0,0.0,0.0,0.0,0.0
2019-11-15,0.0,0.0,0.0,0.0,0.0
2019-11-16,0.0,0.0,0.0,0.0,0.0
2019-11-17,0.0,0.0,0.0,0.0,0.0
2019-11-18,0.0,0.0,0.0,0.0,0.0
2019-11-19,0.0,0.0,0.0,0.0,0.0
2019-11-20,0.0,0.0,0.0,0.0,0.0
2019-11-21,0.0,0.0,0.0,0.0,0.0
2019-11-22,0.0,0.0,0.0,0.0,0.0
2019-11-23,0.0,0.0,0.0,0.0,0.0
2019-11-24,0.0,0.0,0.0,0.0,0.0
2019-11-25,0.0,0.0,0.0,0.0,0.0
2019-11-26,0.0,0.0,0.0,0.0,0.0
2019-11-27,0.0,0.0,0.0,0.0,0.0
2019-11-28,0.0,0.0,0.0,0.0,0.0
2019-11-29,0.0,0.0,0.0,0.0,0.0
2019-11-30,0.0,0.0,0.0,0.0,0.0
2019-12-01,0.0,0.0,0.0,0.0,0.0
2019-12-02,0.0,0.0,0.0,0.0,0.0
2019-12-03,0.0,0.0,0.0,0.0,0.0
2019-12-04,0.0,0.0,0.0,0.0,0.0
2019-12-05,0.0,0.0,0.0,0.0,0.0
2019-12-06,0.0,0.0,0.0,0.0,0.0
2019-12-07,0.0,0.0,0.0,0.0,0.0
2019-12-08,0.0,0.0,0.0,0.0,0.0
2019-12-09,0.0,0.0,0.0,0.0,0.0
2019-12-10,0.0,0.0,0.0,0.0,0.0
2019-12-11,0.0,0.0,0.0,0.0,0.0
2019-12-12,0.0,0.0,0.0,0.0,0.0
2019-12-13,0.0,0.0,0.0,0.0,0.0
2019-12-14,0.5109717261791229,0.5109717261791229,0.5078539806604385,0.5048169292869239,0.0
2019-12-15,0.0,0.0,0.0,0.0,0.0
2019-12-16,0.0,0.0,0.0,0.0,0.0
2019-12-17,0.0,0.0,0.0,0.0,0.0
2019-12-18,0.0,0.0,0.0,0.0,0.0
2019-12-19,0.0,0.0,0.0,0.0,0.0
2019-12-20,0.0,0.0,0.0,0.0,0.0
2019-12-21,0.0,0.0,0.0,0.0,0.0
2019-12-22,0.0,0.0,0.0,0.0,0.0
2019-12-23,0.0,0.0,0.0,0.0,0.0
2019-12-24,0.0,0.0,0.0,0.0,0.0
2019-12-25,0.0,0.0,0.0,0.0,0.0
2019-12-26,0.0,0.0,0.0,0.0,0.0
2019-12-27,0.0,0.0,0.0,0.0,0.0
2019-12-28,0.0,0.0,0.0,0.0,0.0
2019-12-29,0.0,0.0,0.0,0.0,0.0
2019-12-30,0.0,0.0,0.0,0.0,0.0
2019-12-31,0.0,0.0,0.0,0.0,0.0
2020-01-01,0.0,0.0,0.0,0.0,0.0
2020-01-02,0.0,0.0,0.0,0.0,0.0
2020-01-03,0.0,0.0,0.0,0.0,0.0
2020-01-04,0.0,0.0,0.0,0.0,0.0
2020-01-05,0.0,0.0,0.0,0.0,0.0
2020-01-06,0.0,0.0,0.0,0.0,0.0
2020-01-07,0.0,0.0,0.0,0.0,0.0
2020-01-08,0.0,0.0,0.0,0.0,0.0
2020-01-09,0.0,0.0,0.0,0.0,0.0
2020-01-10,0.0,0.0,0.0,0.0,0.0
2020-01-11,0.0,0.0,0.0,0.0,0.0
2020-01-12,0.0,0.0,0.0,0.0,0.0
2020-01-13,0.0,0.0,0.0,0.0,0.0
2020-01-14,0.0,0.0,0.0,0.0,0.0
2020-01-15,0.0,0.0,0.0,0.0,0.0
2020-01-16,0.0,0.0,0.0,0.0,0.0
2020-01-17,0.0,0.0,0.0,0.0,0.0
2020-01-18,0.0,0.0,0.0,0.0,0.0
2020-01-19,0.0,0.0,0.0,0.0,0.0
2020-01-20,0.0,0.0,0.0,0.0,0.0
2020-01-21,0.0,0.0,0.0,0.0,0.0
2020-01-22,0.0,0.0,0.0,0.0,0.0
2020-01-23,0.0,0.0,0.0,0.0,0.0
2020-01-24,0.0,0.0,0.0,0.0,0.0
2020-01-25,0.0,0.0,0.0,0.0,0.0
2020-01-26,0.0,0.0,0.0,0.0,0.0
2020-01-27,0.0,0.0,0.0,0.0,0.0
2020-01-28,0.0,0.0,0.0,0.0,0.0
2020-01-29,0.0,0.0,0.0,0.0,0.0
2020-01-30,0.0,0.0,0.0,0.0,0.0
2020-01-31,0.0,0.0,0.0,0.0,0.0
2020-02-01,0.0,0.0,0.0,0.0,0.0
2020-02-02,0.0,0.0,0.0,0.0,0.0
2020-02-03,0.0,0.0,0.0,0.0,0.0
2020-02-04,0.0,0.0,0.0,0.0,0.0
2020-02-05,0.0,0.0,0.0,0.0,0.0
2020-02-06,0.0,0.0,0.0,0.0,0.0
2020-02-07,0.0,0.0,0.0,0.0,0.0
2020-02-08,0.0,0.0,0.0,0.0,0.0
2020-02-09,0.0,0.0,0.0,0.0,0.0
2020-02-10,0.0,0.0,0.0,0.0,0.0
2020-02-11,0.0,0.0,0.0,0.0,0.0
2020-02-12,0.0,0.0,0.0,0.0,0.0
2020-02-13,0.0,0.0,0.0,0.0,0.0
2020-02-14,0.0,0.0,0.0,0.0,0.0
2020-02-15,0.0,0.0,0.0,0.0,0.0
2020-02-16,0.0,0.0,0.0,0.0,0.0
2020-02-17,0.0,0.0,0.0,0.0,0.0
2020-02-18,0.0,0.0,0.0,0.0,0.0
2020-02-19,0.0,0.0,0.0,0.0,0.0
2020-02-20,0.0,0.0,0.0,0.0,0.0
2020-02-21,0.0,0.0,0.0,0.0,0.0
2020-02-22,0.0,0.0,0.0,0.0,0.0
2020-02-23,0.0,0.0,0.0,0.0,0.0
2020-02-24,0.0,0.0,0.0,0.0,0.0
2020-02-25,0.0,0.0,0.0,0.0,0.0
2020-02-26,0.0,0.0,0.0,0.0,0.0
2020-02-27,0.0,0.0,0.0,0.0,0.0
2020-02-28,0.0,0.0,0.0,0.0,0.0
2020-02-29,0.0,0.0,0.0,0.0,0.0
2020-03-01,0.0,0.0,0.0,0.0,0.0
2020-03-02,0.0,0.0,0.0,0.0,0.0
2020-03-03,0.0,0.0,0.0,0.0,0.0
2020-03-04,0.0,0.0,0.0,0.0,0.0
2020-03-05,0.0,0.0,0.0,0.0,0.0
2020-03-06,0.0,0.0,0.0,0.0,0.0
2020-03-07,0.0,0.0,0.0,0.0,0.0
2020-03-08,0.0,0.0,0.0,0.0,0.0
2020-03-09,0.0,0.0,0.0,0.0,0.0
2020-03-10,0.0,0.0,0.0,0.0,0.0
2020-03-11,0.0,0.0,0.0,0.0,0.0
2020-03-12,0.0,0.0,0.0,0.0,0.0
2020-03-13,0.0,0.0,0.0,0.0,0.0
2020-03-14,0.0,0.0,0.0,0.0,0.0
2020-03-15,0.0,0.0,0.0,0.0,0.0
2020-03-16,0.0,0.0,0.0,0.0,0.0
2020-03-17,0.0,0.0,0.0,0.0,0.0
2020-03-18,0.0,0.0,0.0,0.0,0.0
2020-03-19,0.0,0.0,0.0,0.0,0.0
2020-03-20,0.0,0.0,0.0,0.0,0.0
2020-03-21,0.0,0.0,0.0,0.0,0.0
2020-03-22,0.0,0.0,0.0,0.0,0.0
2020-03-23,0.0,0.0,0.0,0.0,0.0
2020-03-24,0.0,0.0,0.0,0.0,0.0
2020-03-25,0.0,0.0,0.0,0.0,0.0
2020-03-26,0.0,0.0,0.0,0.0,0.0
2020-03-27,0.0,0.0,0.0,0.0,0.0
2020-03-28,0.0,0.0,0.0,0.0,0.0
2020-03-29,0.0,0.0,0.0,0.0,0.0
2020-03-30,0.0,0.0,0.0,0.0,0.0
2020-03-31,0.0,0.0,0.0,0.0,0.0
2020-04-01,0.0,0.0,0.0,0.0,0.0
2020-04-02,0.0,0.0,0.0,0.0,0.0
2020-04-03,0.0,0.0,0.0,0.0,0.0
2020-04-04,0.0,0.0,0.0,0.0,0.0
2020-04-05,0.0,0.0,0.0,0.0,0.0
2020-04-06,0.0,0.0,0.0,0.0,0.0
2020-04-07,0.0,0.0,0.0,0.0,0.0
2020-04-08,0.0,0.0,0.0,0.0,0.0
2020-04-09,0.0,0.0,0.0,0.0,0.0
2020-04-10,0.0,0.0,0.0,0.0,0.0
2020-04-11,0.0,0.0,0.0,0.0,0.0
2020-04-12,0.0,0.0,0.0,0.0,0.5268987402319908
2020-04-13,0.0,0.0,0.0,0.0,0.0
2020-04-14,0.0,0.0,0.0,0.0,0.0
2020-04-15,0.0,0.0,0.0,0.0,0.0
2020-04-16,0.0,0.0,0.0,0.0,0.0
2020-04-17,0.0,0.0,0.0,0.0,0.0
2020-04-18,0.0,0.0,0.0,0.0,0.0
2020-04-19,0.0,0.0,0.0,0.0,0.0
2020-04-20,0.0,0.0,0.0,0.0,0.0
2020-04-21,0.0,0.0,0.0,0.0,0.0
2020-04-22,0.0,0.0,0.0,0.0,0.0
2020-04-23,0.0,0.0,0.0,0.0,0.0
2020-04-24,0.0,0.0,0.0,0.0,0.0
2020-04-25,0.0,0.0,0.0,0.0,0.0
2020-04-26,0.0,0.0,0.0,0.0,0.0
2020-04-27,0.0,0.0,0.0,0.0,0.0
2020-04-28,0.0,0.0,0.0,0.0,0.0
2020-04-29,0.0,0.0,0.0,0.0,0.0
2020-04-30,0.0,0.0,0.0,0.0,0.0
2020-05-01,0.0,0.0,0.0,0.0,0.0
2020-05-02,0.0,0.0,0.0,0.0,0.0
2020-05-03,0.0,0.0,0.0,0.0,0.0
2020-05-04,0.0,0.0,0.0,0.0,0.0
2020-05-05,0.0,0.0,0.0,0.0,0.0
2020-05-06,0.0,0.0,0.0,0.0,0.0
2020-05-07,0.0,0.0,0.0,0.0,0.0
2020-05-08,0.0,0.0,0.0,0.0,0.0
2020-05-09,0.0,0.0,0.0,0.0,0.0
2020-05-10,0.0,0.0,0.0,0.0,0.0
2020-05-11,0.0,0.0,0.0,0.0,0.0
2020-05-12,0.0,0.0,0.0,0.0,0.0
2020-05-13,0.0,0.0,0.0,0.0,0.0
2020-05-14,0.0,0.0,0.0,0.0,0.0
2020-05-15,0.0,0.0,0.0,0.0,0.0
2020-05-16,0.0,0.0,0.0,0.0,0.0
2020-05-17,0.0,0.0,0.0,0.0,0.0
2020-05-18,0.0,0.0,0.0,0.0,0.0
2020-05-19,0.0,0.0,0.0,0.0,0.0
2020-05-20,0.6206588298082352,0.6206588298082352,0.5885834981882295,0.6268949798879953,0.5699449980258942
2020-05-21,0.0,0.0,0.0,0.0,0.0
2020-05-22,0.0,0.0,0.0,0.0,0.0
2020-05-23,0.0,0.0,0.0,0.0,0.0
2020-05-24,0.0,0.0,0.0,0.0,0.0
2020-05-25,0.0,0.0,0.0,0.0,0.0
2020-05-26,0.0,0.0,0.0,0.0,0.0
2020-05-27,0.0,0.0,0.0,0.0,0.0
2020-05-28,0.0,0.0,0.0,0.0,0.0
2020-05-29,0.5019810089468956,0.5019810089468956,0.0,0.5019810089468956,0.4974747058749199
2020-05-30,0.519690003991127,0.519690003991127,0.0,0.5164324867725372,0.5267571654915809
2020-05-31,0.7548768043518066,0.7548768043518066,0.7846328849709311,0.6959498345851898,0.6600756031274795
2020-06-01,0.891535302400589,0.891535302400589,0.6260268218711365,0.7105846393519433,0.5236142495274544
2020-06-02,0.6150369495153427,0.6150369495153427,0.6471386969366738,0.6628982543328713,0.0
2020-06-03,0.0,0.0,0.5630837135606034,0.0,0.0
2020-06-04,0.781473599076271,0.781473599076271,0.7399674691294514,0.7248902934789657,0.6918515235185623
2020-06-05,0.8468411016464233,0.8468411016464233,0.8128931363516075,0.7678137642145156,0.6235603547096252
2020-06-06,0.9077505505084991,0.9077505505084991,0.7758936046722322,0.7193560832327811,0.615887696146965
2020-06-07,0.7637199968099594,0.7637199968099594,0.7635433810256247,0.7341328183741405,0.5004475590586662
2020-06-08,0.0,0.0,0.0,0.0,0.0
2020-06-09,0.6850417280197143,0.6850417280197143,0.7106695721315781,0.6850417280197143,0.0
2020-06-10,0.574738273024559,0.574738273024559,0.24225199361180147,0.5743878763503041,0.0
2020-06-11,0.6010687947273254,0.6010687947273254,0.5176567890131195,0.508122246974501,0.0
2020-06-12,0.0,0.0,0.5959458568345669,0.0,0.0
2020-06-13,0.6998606294393539,0.6998606294393539,0.649484494564145,0.713368327473772,0.0
2020-06-14,0.6497341561317443,0.6497341561317443,0.6420276565953742,0.6497341561317443,0.0
2020-06-15,0.7872363328933716,0.7872363328933716,0.32570606719615847,0.5744345813167505,0.0
2020-06-16,0.6911090314388275,0.6911090314388275,0.5433740513546522,0.6911090314388275,0.0
2020-06-17,0.7027242183685303,0.7027242183685303,0.6954696438063023,0.6538995278703755,0.6456498366594314
2020-06-18,0.0,0.0,0.0,0.0,0.0
2020-06-19,0.5266542118787766,0.5266542118787766,0.0,0.5237977306596163,0.0
2020-06-20,0.0,0.0,0.0,0.0,0.0
2020-06-21,0.8915420097112655,0.8915420097112655,0.7012500558065813,0.7699234310306351,0.7279964995384216
2020-06-22,0.4895150393247604,0.4895150393247604,0.5021284691469613,0.0,0.0
2020-06-23,0.6053398370742797,0.6053398370742797,0.5858855784909669,0.5690001364103678,0.49253826946020124
2020-06-24,0.8316429847478867,0.8316429847478867,0.8626267581623653,0.8395588548224548,0.0
2020-06-25,0.0,0.0,0.44885886602623515,0.0,0.48902533352375027
2020-06-26,0.5348164319992065,0.5348164319992065,0.8429073821805244,0.38679519258696454,0.7923259556293487
2020-06-27,0.7186711740493774,0.7186711740493774,0.676171983064607,0.7257759469747543,0.8168258142471313
2020-06-28,0.7486512660980225,0.7486512660980225,0.7247324158979016,0.7251253005348403,0.6054027271270752
2020-06-29,0.527864809334278,0.527864809334278,0.9043911975622176,0.6684243222968331,0.5290251019597053
2020-06-30,0.5661899498105049,0.5661899498105049,0.5897231950593549,0.5770102843642234,0.6694588422775268
2020-07-01,0.0,0.0,0.5947650648965391,0.0,0.5039117407798767
2020-07-02,0.9533977663516998,0.9533977663516998,0.9485289934346841,0.9533977663516998,0.9209214729070663
2020-07-03,0.9977721077203751,0.9977721077203751,0.9685873997350071,0.9696835966562404,1.0
2020-07-04,0.0,0.0,0.0,0.0,0.0
2020-07-05,0.8681199365854263,0.8681199365854263,0.9009666902797168,0.8578493727075642,0.8237425661087036
2020-07-06,0.6065322238206863,0.6065322238206863,0.5353913050474123,0.6125017303228378,0.6090125584602356
2020-07-07,0.8200973230600357,0.8200973230600357,0.7512614884210187,0.6080657532913931,0.5381267783045769
2020-07-08,0.7680759984254837,0.7680759984254837,0.8741142998878345,0.8655737549066543,0.0
2020-07-09,0.9109742426872253,0.9109742426872253,0.933980370302533,0.9109742426872253,0.8624467778205871
2020-07-10,0.9657939583063125,0.9657939583063125,0.93037612923356,0.9621440571957621,0.9540869605541229
2020-07-11,0.9962302196025848,0.9962302196025848,0.9461479383984277,0.9762750924455708,0.9406832295656204
2020-07-12,0.8825229126214981,0.8825229126214981,0.8738902666541032,0.8634435707330703,0.8312711256742478
2020-07-13,0.9450561076402664,0.9450561076402664,0.9692145425081253,0.9191561893142502,0.9292704880237579
2020-07-14,1.0,1.0,0.9847094767731288,0.9785542848603479,0.9587284916639328
2020-07-15,0.9782769846916198,0.9782769846916198,0.9653521194568899,0.969485142827034,0.9439887797832489
2020-07-16,1.0,1.0,0.6652379747740057,0.995381151663846,0.9923864257335663
2020-07-17,0.0,0.0,0.0,0.0,0.0
2020-07-18,0.0,0.0,0.0,0.0,0.0
2020-07-19,0.8779664850234985,0.8779664850234985,0.967383483592854,0.9180455884851256,1.0
2020-07-20,0.0,0.0,0.0,0.0,0.7103238898515701
2020-07-21,1.0,1.0,0.8375681230356525,0.9540882413346192,0.8830589926242828
2020-07-22,0.6705607163906098,0.6705607163906098,0.2655470362444256,0.1618594832666989,0.0
2020-07-23,0.7375487917661666,0.7375487917661666,0.8242813565426094,0.12670387287592064,0.6362565726041793
2020-07-24,0.822219141125679,0.822219141125679,0.8356019870347755,0.8169560658931732,0.7855824398994445
2020-07-25,0.8784968674182891,0.8784968674182891,0.887975451350212,0.834417095615946,0.8397164231538772
2020-07-26,0.594652963578701,0.594652963578701,0.22553440332412716,0.6969734467925696,0.8449409854412079
2020-07-27,0.0,0.0,0.0,0.0,0.0
2020-07-28,1.0,1.0,0.9494122803349826,0.9572552658155046,0.9808464616537094
2020-07-29,0.9398024803400039,0.9398024803400039,0.942736724975497,0.8635123026371002,0.8992713558673858
2020-07-30,1.0,1.0,0.9076995957452196,0.9549710373220771,0.9430882692337036
2020-07-31,0.6331432265043259,0.6331432265043259,0.8768629521131516,0.5331746852808985,0.6109439754486083
2020-08-01,0.9837904661893845,0.9837904661893845,0.9134304467744604,0.9837904661893845,0.8189816015958786
2020-08-02,0.9776216155290604,0.9776216155290604,0.9078314860615618,0.9776216155290604,0.9855500894784927
2020-08-03,1.0,1.0,0.932899124650068,0.9136652445793152,0.8015036481618881
2020-08-04,1.0,1.0,0.913180536974308,0.9682748674318709,1.0
2020-08-05,0.0,0.0,0.0,0.0,0.0
2020-08-06,0.9882154160737991,0.9882154160737991,0.912959475822227,0.8763515625739919,0.8924578100442886
2020-08-07,0.9422026878595352,0.9422026878595352,0.8087725749265314,0.7685244506597518,0.9513888186216354
2020-08-08,1.0,1.0,0.8999300208202626,0.8582829803228378,0.8980525004863739
2020-08-09,0.0,0.0,0.0,0.0,0.0
2020-08-10,0.0,0.0,0.0,0.0,0.0
2020-08-11,0.8736258453130722,0.8736258453130722,0.8121840986401536,0.8267465832932241,0.7781764870882034
2020-08-12,0.868981357216835,0.868981357216835,0.803700623664745,0.9404134399932005,0.7006639921665191
2020-08-13,0.9840776544809341,0.9840776544809341,0.7966901271149168,0.8263647963055248,0.8570357811450958
2020-08-14,0.9242992168664932,0.9242992168664932,0.7348781399116959,0.7818664281327148,0.8580096393823623
2020-08-15,1.0,1.0,0.8578891358957733,0.8386097343009092,0.8715008538961411
2020-08-16,1.0,1.0,0.7535851447110952,0.8464025300741196,0.8710542047023773
2020-08-17,0.9403526240587234,0.9403526240587234,0.839092973678611,0.7769683057069778,0.7153724753856658
2020-08-18,0.9845266115665435,0.9845266115665435,0.7493030509837837,0.7917284280061722,0.9330543488264084
2020-08-19,0.9219385319948196,0.9219385319948196,0.7434803002379661,0.9219385319948196,0.832905690073967
2020-08-20,0.9424783366918563,0.9424783366918563,0.812114931490532,0.7952282614337985,0.9319334346055984
2020-08-21,0.8111719119548797,0.8111719119548797,0.7070031420990477,0.6816732877492905,0.0
2020-08-22,0.9130452871322632,0.9130452871322632,0.7593729693044062,0.8181490967602565,0.811418063044548
2020-08-23,0.7681290799379349,0.7681290799379349,0.6603548848767613,0.7681290799379349,0.8646612000465392
2020-08-24,0.0,0.0,0.0,0.0,0.0
2020-08-25,0.0,0.0,0.3160687829935273,0.0,0.0
2020-08-26,0.7580838364362716,0.7580838364362716,0.7027163302759792,0.6831434869766235,0.7349471485614777
2020-08-27,0.8851457595825195,0.8851457595825195,0.7437914077487102,0.808441392388837,0.7629296159744262
2020-08-28,0.0,0.0,0.6941286513001418,0.0,0.0
2020-08-29,0.8910043430328369,0.8910043430328369,0.7677561138812885,0.8231281943567867,0.7444082790613175
2020-08-30,0.8205691426992416,0.8205691426992416,0.6641234089330185,0.7432033307182376,0.6043322259187698
2020-08-31,0.8779261690378188,0.8779261690378188,0.782502582551435,0.8239764067838932,0.8652027612924575
2020-09-01,0.9341375434398651,0.9341375434398651,0.7267498303707256,0.7682786800738037,0.8090593254566193
2020-09-02,0.7908860474824905,0.7908860474824905,0.7044506657123566,0.819961222101902,0.8493490588665008
2020-09-03,0.8096878653764724,0.8096878653764724,0.7420675207224002,0.7404937164742371,0.868912553191185
2020-09-04,0.0,0.0,0.0,0.0,0.0
2020-09-05,1.0,1.0,0.4552451390513153,0.8111639437593264,0.788341668844223
2020-09-06,0.7062736839056015,0.7062736839056015,0.6016406520854596,0.7062736839056015,0.5025816377997399
2020-09-07,0.6967370420694351,0.6967370420694351,0.695399972643963,0.6708212905608374,0.5021951380372047
2020-09-08,0.0,0.0,0.0,0.0,0.0
2020-09-09,0.9317555105686187,0.9317555105686187,0.7484024330904316,0.7969782229127556,0.7189582902193069
2020-09-10,1.0,1.0,0.6959416160749834,0.718183776140213,0.821625075340271
2020-09-11,0.6614254313707352,0.6614254313707352,0.6695452607509701,0.4951506102907247,0.5089999932050705
2020-09-12,0.8130402946472167,0.8130402946472167,0.7355062856785086,0.7228571626235698,0.7609528344869614
2020-09-13,0.875753937959671,0.875753937959671,0.5678581295942151,0.711126747727394,0.6491377824544906
2020-09-14,0.9968137556314468,0.9968137556314468,0.38614552797273144,0.782535261655676,0.7237044697999954
2020-09-15,0.7189854800701141,0.7189854800701141,0.0,0.5954870874203485,0.0
2020-09-16,0.7407842397689819,0.7407842397689819,0.6082891953823177,0.7273821377343146,0.6543055129051208
2020-09-17,0.8277227419614792,0.8277227419614792,0.49061348766088486,0.5456184911830673,0.4929045751690864
2020-09-18,0.8360797625780105,0.8360797625780105,0.6722293641262276,0.724242437399667,0.5219556325674057
2020-09-19,0.8853122162818908,0.8853122162818908,0.29454010534425107,0.7388182914462583,0.6354535704851151
2020-09-20,0.6648822927474975,0.6648822927474975,0.5146445817448372,0.7708801591396331,0.6423883527517319
2020-09-21,0.8908365881443023,0.8908365881443023,0.5714858747637548,0.6811342134557922,0.5718937602639198
2020-09-22,0.0,0.0,0.0,0.0,0.0
2020-09-23,0.0,0.0,0.0,0.0,0.0
2020-09-24,0.0,0.0,0.0,0.0,0.0
2020-09-25,0.8019164723157882,0.8019164723157882,0.5415234181284905,0.662618571663725,0.0
2020-09-26,0.834062232375145,0.834062232375145,0.2742833016916763,0.5725640946626663,0.0
2020-09-27,0.6590490239858627,0.6590490239858627,0.0,0.5318811914838594,0.0
2020-09-28,0.7856397765874863,0.7856397765874863,0.27217032271762226,0.5630528073064213,0.0
2020-09-29,0.6476954221725464,0.6476954221725464,0.0,0.5182099601626396,0.0
2020-09-30,0.7886804962158203,0.7886804962158203,0.5070024725586868,0.641313566524407,0.0
2020-10-01,0.0,0.0,0.0,0.4127418531837135,0.0
2020-10-02,0.74981978058815,0.74981978058815,0.2787350338558818,0.6933543254486445,0.0
2020-10-03,0.0,0.0,0.0,0.0,0.0
2020-10-04,0.7075214600563049,0.7075214600563049,0.23911894656891042,0.6146124876675934,0.0
2020-10-05,0.0,0.0,0.0,0.0,0.0
2020-10-06,0.0,0.0,0.0,0.0,0.0
2020-10-07,0.7889444613456725,0.7889444613456725,0.282411223788594,0.5985095913656827,0.0
2020-10-08,0.0,0.0,0.0,0.0,0.0
2020-10-09,0.7010186141729354,0.7010186141729354,0.2695203898951064,0.5606892985002748,0.0
2020-10-10,0.0,0.0,0.0,0.0,0.0
2020-10-11,0.0,0.0,0.22611365734144698,0.5850079117561209,0.0
2020-10-12,0.0,0.0,0.0,0.3796550701198907,0.0
2020-10-13,0.57350849121809,0.57350849121809,0.0,0.4350754071309649,0.0
2020-10-14,0.6325827693939209,0.6325827693939209,0.7268671974054602,0.634085214446331,0.5217931786179543
2020-10-15,0.48634832322597504,0.48634832322597504,0.0,0.0,0.0
2020-10-16,0.6582198417186736,0.6582198417186736,0.6644111222028732,0.6679075708882563,0.0
2020-10-17,0.0,0.0,0.0,0.0,0.0
2020-10-18,0.5522274205088615,0.5522274205088615,0.0,0.0,0.0
2020-10-19,0.0,0.0,0.0,0.0,0.0
2020-10-20,0.0,0.0,0.0,0.3797656723548625,0.0
2020-10-21,0.0,0.0,0.0,0.4140547999225813,0.0
2020-10-22,0.0,0.0,0.0,0.0,0.0
2020-10-23,0.0,0.0,0.0,0.0,0.0
2020-10-24,0.0,0.0,0.0,0.0,0.0
2020-10-25,0.0,0.0,0.0,0.0,0.0
2020-10-26,0.0,0.0,0.0,0.0,0.0
2020-10-27,0.0,0.0,0.0,0.0,0.0
2020-10-28,0.0,0.0,0.0,0.0,0.0
2020-10-29,0.0,0.0,0.0,0.0,0.0
2020-10-30,0.0,0.0,0.0,0.0,0.0
2020-10-31,0.0,0.0,0.0,0.0,0.0
2020-11-01,0.0,0.0,0.0,0.0,0.0
2020-11-02,0.0,0.0,0.0,0.0,0.0
2020-11-03,0.0,0.0,0.0,0.0,0.0
2020-11-04,0.0,0.0,0.0,0.0,0.0
2020-11-05,0.0,0.0,0.0,0.0,0.0
2020-11-06,0.0,0.0,0.0,0.0,0.0
2020-11-07,0.0,0.0,0.0,0.0,0.0
2020-11-08,0.0,0.0,0.0,0.0,0.0
2020-11-09,0.0,0.0,0.0,0.0,0.0
2020-11-10,0.0,0.0,0.0,0.0,0.0
2020-11-11,0.0,0.0,0.0,0.0,0.0
2020-11-12,0.0,0.0,0.0,0.0,0.0
2020-11-13,0.0,0.0,0.0,0.0,0.0
2020-11-14,0.0,0.0,0.0,0.0,0.0
2020-11-15,0.0,0.0,0.0,0.0,0.0
2020-11-16,0.0,0.0,0.0,0.0,0.0
2020-11-17,0.65422827064991,0.65422827064991,0.6803150061812511,0.6670017531822467,0.5237896132469178
2020-11-18,0.0,0.0,0.0,0.0,0.0
2020-11-19,0.0,0.0,0.0,0.0,0.0
2020-11-20,0.0,0.0,0.0,0.0,0.0
2020-11-21,0.0,0.0,0.0,0.0,0.0
2020-11-22,0.0,0.0,0.0,0.0,0.0
2020-11-23,0.0,0.0,0.0,0.0,0.0
2020-11-24,0.0,0.0,0.0,0.0,0.0
2020-11-25,0.0,0.0,0.0,0.0,0.0
2020-11-26,0.0,0.0,0.0,0.0,0.0
2020-11-27,0.0,0.0,0.0,0.0,0.0
2020-11-28,0.0,0.0,0.0,0.0,0.0
2020-11-29,0.0,0.0,0.0,0.0,0.0
2020-11-30,0.0,0.0,0.0,0.0,0.0
2020-12-01,0.0,0.0,0.0,0.0,0.0
2020-12-02,0.0,0.0,0.0,0.0,0.0
2020-12-03,0.0,0.0,0.0,0.0,0.0
2020-12-04,0.0,0.0,0.0,0.0,0.0
2020-12-05,0.0,0.0,0.0,0.0,0.0
2020-12-06,0.0,0.0,0.0,0.0,0.0
2020-12-07,0.0,0.0,0.0,0.0,0.0
2020-12-08,0.0,0.0,0.0,0.0,0.0
