,0,1,2,3,4,5
2016-08-11,0.0,0.0,0.00012515967549977313,0.30337248782453197,0.8533528888032165,0.8058523204813516
2016-08-12,0.0,0.0,0.000290729391735786,0.34262023495654964,0.8139493056487463,0.7687981616717251
2016-08-13,0.0,0.0,0.0005967344930115023,0.29061630531704236,0.8344939999747901,0.8012305416357642
2016-08-14,0.0,0.0,0.0,0.14986925446876806,0.38205186198179764,0.4918073057086669
2016-08-15,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-16,0.0,0.0,0.0004924628464521195,0.27866577108792584,0.8325628890156143,0.7879385364121276
2016-08-17,0.0,0.0,0.00011339086320995252,0.2056697088433604,0.7799301365853829,0.7732143433921101
2016-08-18,0.0,0.0,0.0019030170176692718,0.26351865292918614,0.8300236992662433,0.7919625823138748
2016-08-19,0.0,0.0,0.0,0.1165133961063547,0.5575256701792703,0.5701115227128035
2016-08-20,0.0,0.0,0.00020312576939301245,0.2463003715379881,0.7995452594172494,0.7749914111975768
2016-08-21,0.0,0.0,0.0003703514384167051,0.28005511571408676,0.7993906117422969,0.779914972512152
2016-08-22,0.0,0.0,0.000640889692261129,0.24630700733876548,0.7965313300041669,0.7935204545590249
2016-08-23,0.0,0.0,0.00012148485005458939,0.23697728592412948,0.8006506525055959,0.7821179401768948
2016-08-24,0.0,0.0,0.005892617613149374,0.22132252731218058,0.7413143158023007,0.7671091394587687
2016-08-25,0.0,0.0,0.0,0.23043270334508767,0.774316032353545,0.7941952033964164
2016-08-26,0.0,0.0,0.0,0.17064214447123,0.5888911761651724,0.651510639626757
2016-08-27,0.0,0.0,0.0,0.0,0.18386358949024467,0.14845076847624375
2016-08-28,0.0,0.0,8.746303873270099e-05,0.21136007821390262,0.6698596851607773,0.5895387871373293
2016-08-29,0.0,0.0,0.00019947621376921286,0.18420914603620386,0.6729952452229043,0.6622142327839262
2016-08-30,0.0,0.0,0.0002142531431723978,0.20927729128237538,0.7319977927684361,0.711492333067985
2016-08-31,0.0,0.0,0.0,0.11400125686271254,0.6170578707797277,0.6312185064268536
2016-09-01,0.0,0.0,0.0,0.20923222381873297,0.7333024729445731,0.7431830821751924
2016-09-02,0.0,0.0,0.00028123169126457803,0.1749938317156232,0.6590124143210206,0.7375030837505382
2016-09-03,0.0,0.0,7.28365200207117e-05,0.16439774352315117,0.7006513666710795,0.7527898797613316
2016-09-04,0.0,0.0,7.813663456257588e-05,0.1882964355175968,0.6611056365609465,0.7084363842798189
2016-09-05,0.0,0.0,0.00023473331794354195,0.17905003955850343,0.6806677365460672,0.7570226878420088
2016-09-06,0.0,0.0,0.0,0.17859812878933204,0.7075822366338562,0.7476370900277178
2016-09-07,0.0,0.0,0.0002532627455459494,0.1524230263118769,0.6590652394016133,0.7300295266118784
2016-09-08,0.0,0.0,0.0,0.16053048684854734,0.6859809760390759,0.7468537625040427
2016-09-09,0.0,0.0,0.0,0.13185632656539972,0.6299186942803562,0.714741199231188
2016-09-10,0.0,0.0,0.0,0.15963628404166721,0.6587012376320432,0.7443572519169149
2016-09-11,0.0,0.0,0.0,0.16163628645457792,0.6099498451231826,0.7254155009649632
2016-09-12,0.0,0.0,0.0,0.11127974468697742,0.5912886189755,0.7341624606246437
2016-09-13,0.0,0.0,0.0,0.06531233359820524,0.4655465376737397,0.6416108897207798
2016-09-14,0.0,0.0,0.0,0.10167254118627735,0.5501689947640712,0.7159746797112778
2016-09-15,0.18741794155036948,0.18050710767550832,0.015574343153074066,0.034795594831396506,0.053452851511340736,0.021204220027138183
2016-09-16,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-17,0.0,0.0,0.0,0.10832663404943209,0.5729304056988147,0.6893561800073604
2016-09-18,0.0,0.0,0.0,0.049392987641614906,0.5048695927747088,0.6526460909432478
2016-09-19,0.0,0.0,0.0,0.07095089458982233,0.5022235615643588,0.672283778328744
2016-09-20,0.0,0.0,0.0,0.03802182117095061,0.43542205431749736,0.6622196716613854
2016-09-21,0.0,0.0,0.0,0.056094643388938485,0.4197540621665182,0.6594795659023923
2016-09-22,0.0,0.0,0.0,0.045494819113755074,0.42261110908314276,0.6784496105456429
2016-09-23,0.0,0.0,0.0,0.051118313229924606,0.33017255513209925,0.6541897396679444
2016-09-24,0.0,0.0,0.0,0.016487927173956574,0.3457206556783032,0.6620502129093668
2016-09-25,0.0,0.0,0.0,0.02176142257031735,0.2925147792037636,0.6556538372397109
2016-09-26,0.0,0.0,0.0,0.01300945129436477,0.2982006998929789,0.5933603234187766
2016-09-27,0.0,0.0,0.0,0.011735574244816019,0.2088797313871682,0.6005939029323047
2016-09-28,0.0,0.0,0.0,0.0037288892627646325,0.23432358037392706,0.5526086695890038
2016-09-29,0.0,0.0,0.0,0.003767083471957749,0.17908667376043264,0.6008389314981292
2016-09-30,0.0,0.0,0.0,0.008141878668224176,0.17660148558356045,0.5819910057129861
2016-10-01,0.0,0.0,0.0,0.007062333262521771,0.17979779709815594,0.5806593420632813
2016-10-02,0.0,0.0,0.0,0.0,0.13216528581148557,0.5421342134033349
2016-10-03,0.0,0.0,0.0,0.0015447516561690987,0.1542628423229995,0.5934570081815614
2016-10-04,0.0,0.0,0.0,0.008158609282716235,0.08085406970578637,0.4897804683922068
2016-10-05,0.0,0.0,0.0,0.0051459293094151546,0.12359088887061948,0.46392473581307025
2016-10-06,0.0,0.0,0.0,0.0,0.11886453365607595,0.42067335463609046
2016-10-07,0.0,0.0,0.0,0.0,0.09259104915466869,0.4779098457073751
2016-10-08,0.0,0.0,0.0,0.0,0.0774538162652111,0.5364373168335712
2016-10-09,0.0,0.0,0.0,0.0,0.06927966380921588,0.47406187630710017
2016-10-10,0.0,0.0,0.0,0.0,0.07971650982422762,0.4719909005882013
2016-10-11,0.05469350972883392,0.14700543149336937,0.3485460964690115,0.42548806073532464,0.21727464250968287,0.26767074117142253
2016-10-12,0.0,0.0,0.028869445475998862,0.2935365576499326,0.45597890026205373,0.49869312866469845
2016-10-13,0.0,0.0,0.0,0.0006311631749524323,0.038486858950932346,0.3952673974007491
2016-10-14,0.5390999556835187,0.5358238912076481,0.47621571586469585,0.47702032443221276,0.4805233842120346,0.46966996452926546
2016-10-15,0.0,0.0,0.0,0.0,0.0038440610664703884,0.315659432397495
2016-10-16,0.0,0.0,0.0,0.010252045586136287,0.4647654178386584,0.6216684602823505
2016-10-17,0.49173623699687297,0.4823393545132507,0.5065387339276728,0.5208738535973412,0.49576457234458887,0.497988120788075
2016-10-18,0.0,0.0,0.0,0.0,0.05871084672611526,0.46359360495594276
2016-10-19,0.0,0.0,0.0,0.0,0.07364841196893689,0.4782373934292128
2016-10-20,,,,,,
2016-10-21,0.0,0.0,0.0,0.0,0.056058272453912004,0.4089222158616829
2016-10-22,0.0,0.0,0.0,0.0,0.03997488378211258,0.4503602650795139
2016-10-23,0.0,0.0,0.0,0.0,0.032351618467306595,0.36454297834416466
2016-10-24,0.0,0.0,0.0,0.0,0.03488370567166129,0.45152507112703766
2016-10-25,0.0,0.0,0.0,0.0,0.027317202482745762,0.32582854150099033
2016-10-26,0.0,0.0,0.0,0.0,0.041853480442545464,0.3612237887674181
2016-10-27,0.0,0.0,0.0,0.0,0.029530830559626683,0.40025372944838256
2016-10-28,0.0,0.0,0.0,0.0,0.030491831607940292,0.35489328768882916
2016-10-29,0.0,0.0,0.0,0.0,0.004107791029297382,0.10525003846878353
2016-10-30,0.0,0.0,0.0,0.0,0.01776070504648791,0.2718881928010338
2016-10-31,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-01,0.0,0.0,0.0,0.0,0.015114731677965202,0.23394928290023745
2016-11-02,0.0,0.0,0.0,0.0,0.021271486184814163,0.3186073244074644
2016-11-03,0.0,0.0,0.0,0.0,0.01709200493606966,0.19054786414657174
2016-11-04,0.0,0.0,0.0,0.0,0.015297360302934014,0.2809351814229837
2016-11-05,0.0,0.0,0.0,0.0,0.013112377864223283,0.052675824074588797
2016-11-06,0.0,0.0,0.0,0.0,0.01098403112195749,0.189300221919671
2016-11-07,0.0,0.0,0.0,0.0,0.0,0.08645581275845422
2016-11-08,0.0,0.0,0.0,0.0,0.004647368358026554,0.12144665672986284
2016-11-09,0.0,0.0,0.0,0.0,0.0,0.07489227750582762
2016-11-10,0.0,0.0,0.0,0.0,0.0,0.1330573327851861
2016-11-11,0.0,0.0,0.0,0.0,0.0020795511847942197,0.07668060733565939
2016-11-12,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-13,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-14,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-15,0.0,0.0,0.0,0.0,0.0,0.06946838891674581
2016-11-16,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-17,0.0,0.0,0.0,0.0,0.0,0.11901118910452499
2016-11-18,0.0,0.0,0.0,0.0,0.0,0.10574498382344157
2016-11-19,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-20,0.0,0.0,0.0,0.0,0.0,0.030392754197777084
2016-11-21,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-22,0.0,0.0,0.0,0.0,0.0,0.07030008769303613
2016-11-23,0.24284723828137122,0.25415696225104367,0.4566918207199031,0.46709852717030703,0.48170575546502614,0.5070845420591166
2016-11-24,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-25,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-26,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-27,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-28,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-29,0.0,0.0,0.0,0.0,0.0,0.016744062807504605
2016-11-30,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-01,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-02,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-03,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-04,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-05,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-06,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-07,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-08,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-09,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-10,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-11,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-12,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-13,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-14,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-15,0.0,0.0,0.0,0.0,0.00012925648427441404,0.042064509153194866
2016-12-16,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-17,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-18,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-19,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-20,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-21,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-22,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-23,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-24,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-25,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-26,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-27,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-28,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-29,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-30,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-31,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-01,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-02,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-03,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-04,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-05,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-06,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-07,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-08,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-09,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-10,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-11,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-12,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-13,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-14,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-15,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-16,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-17,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-18,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-19,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-20,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-21,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-22,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-23,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-24,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-25,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-26,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-27,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-28,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-29,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-30,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-31,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-01,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-02,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-03,0.0,0.0005682663822919581,0.0009149510004645031,0.0,0.0,0.0
2017-02-04,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-05,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-06,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-07,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-08,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-09,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-10,0.08202370866395371,0.011815487527662665,0.004569627363950416,0.0,0.0,0.0
2017-02-11,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-12,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-13,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-14,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-15,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-16,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-17,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-18,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-19,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-20,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-21,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-22,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-23,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-24,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-25,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-26,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-27,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-28,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-01,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-02,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-03,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-04,0,0,0,0,0,0
2017-03-05,0,0,0,0,0,0
2017-03-06,0,0,0,0,0,0
2017-03-07,0,0,0,0,0,0
2017-03-08,0,0,0,0,0,0
2017-03-09,0,0,0,0,0,0
2017-03-10,0,0,0,0,0,0
2017-03-11,0,0,0,0,0,0
2017-03-12,0,0,0,0,0,0
2017-03-13,0,0,0,0,0,0
2017-03-14,0,0,0,0,0,0
2017-03-15,0,0,0,0,0,0
2017-03-16,0,0,0,0,0,0
2017-03-17,0,0,0,0,0,0
2017-03-18,0,0,0,0,0,0
2017-03-19,0,0,0,0,0,0
2017-03-20,0,0,0,0,0,0
2017-03-21,0,0,0,0,0,0
2017-03-22,0,0,0,0,0,0
2017-03-23,0,0,0,0,0,0
2017-03-24,0,0,0,0,0,0
2017-03-25,0,0,0,0,0,0
2017-03-26,0,0,0,0,0,0
2017-03-27,0,0,0,0,0,0
2017-03-28,0,0,0,0,0,0
2017-03-29,0,0,0,0,0,0
2017-03-30,0,0,0,0,0,0
2017-03-31,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-01,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-02,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-03,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-04,0.4789789949879722,0.2878013111366505,0.2721108307113549,0.47968683581325233,0.39683097536197215,0.45197170103797796
2017-04-05,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-06,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-07,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-08,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-09,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-10,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-11,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-12,,,,,,
2017-04-13,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-14,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-15,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-16,0.0,0.015578449060037719,0.0,0.0,0.00949283326955684,0.0
2017-04-17,0.0,0.010731925128441044,0.0,0.0009134806312058925,0.039789469491605826,0.46113329747660997
2017-04-18,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-19,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-20,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-21,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-22,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-23,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-24,,,,,,
2017-04-25,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-26,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-27,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-28,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-29,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-30,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-01,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-02,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-03,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-04,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-05,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-06,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-07,0.15566489523481158,0.02471646531027918,0.0685094517148585,0.06646173350502346,0.05257776721938327,0.0
2017-05-08,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-09,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-10,0.0,0.009296800733992078,0.010697404308874494,0.05676990516450501,0.11143243108130313,0.13801696188774643
2017-05-11,0.3129184828018474,0.28942779412762004,0.3404286165420945,0.2818104446260966,0.3532568554476838,0.3877079484207026
2017-05-12,0.40609877187606724,0.41186517692347624,0.46061729755950204,0.3868907912306317,0.2074371369335448,0.42147414286741103
2017-05-13,0.0,0.0,0.29639396096062975,0.8402274971384278,0.7359539427597521,0.7335887823145957
2017-05-14,0.20423066418550467,0.20779674314626304,0.41604546371908,0.45017778271852044,0.4409353720677763,0.4561238972113868
2017-05-15,0.0,0.0,0.08992263657843913,0.6133680615311794,0.6068043801859707,0.6248303077881323
2017-05-16,0.0,0.0,0.13694287832167454,0.7416090366150025,0.7673437389271219,0.7465987632598267
2017-05-17,0.0,0.0,0.09442517590248367,0.6220398613975385,0.6570026758341991,0.6704193627631692
2017-05-18,0.0,0.02472148475559835,0.2406127008742611,0.3637667501510242,0.23131896227254903,0.4312992250203003
2017-05-19,0.0,0.32668965938037664,0.748978610848444,0.733003651926147,0.7170082540232858,0.7126616869270732
2017-05-20,0.0,0.08513887705876072,0.7788387277844085,0.771996779292609,0.7096568130003915,0.6919135392097471
2017-05-21,0.0,0.0006651703169998245,0.5232137679078869,0.8116827626151036,0.776168671466584,0.7608753458175586
2017-05-22,0.0,0.0,0.16924471486399806,0.6135254829225716,0.6231135535089612,0.6826433006701702
2017-05-23,0.0,0.034211759757710986,0.21857670325413217,0.33641365602834183,0.37124234678136053,0.4360324569173142
2017-05-24,0.4078591051154584,0.43014999381966107,0.4478501739485243,0.451791780829095,0.47533549904070505,0.4764660246097674
2017-05-25,0.0,0.0,0.04778720385225102,0.09992786244361565,0.014332660043423715,0.011788194619613262
2017-05-26,0.0,0.0,0.18079938136967005,0.5361802230866565,0.6186274222414504,0.651457211076286
2017-05-27,0.0,0.0,0.1948750409796994,0.7669704158533535,0.7147045271368555,0.6991088040599364
2017-05-28,0.0,0.0,0.0032226563263368594,0.1691550158668695,0.6681967179812064,0.7745959140023237
2017-05-29,0.0,0.0,0.017299346280225874,0.4667077806463383,0.41797392509893977,0.4408548086460682
2017-05-30,0.0,0.0,0.08392689562108988,0.7739923777806681,0.8034179079417384,0.7690082831704679
2017-05-31,0.0,0.0,0.09434473956975403,0.8072475866372019,0.8222108330908622,0.7794602588800146
2017-06-01,0.0,0.0,0.09187429062906083,0.724384768373298,0.7971220394155135,0.7435582984655362
2017-06-02,0.0,0.0,0.08387448991864516,0.7812713008712481,0.8492520534774546,0.7984779301744519
2017-06-03,0.0,0.0,0.10054866105379964,0.7770642672410599,0.7857170345869422,0.7397061671998364
2017-06-04,0.0,0.0,0.05540606188279982,0.5141277906931799,0.5758107167228939,0.5618580630272519
2017-06-05,0.0,0.0,0.042593027113341425,0.5364432495640012,0.6077626125704974,0.6661079128963799
2017-06-06,0.0,0.0,0.053886687066489816,0.7702025095211806,0.835940796873774,0.7831503723065537
2017-06-07,0.0,0.0,0.06303525030581998,0.7724400124292703,0.7916493084915147,0.7227127768789608
2017-06-08,0.0,0.0,0.08091760571567647,0.6010581088660146,0.6932171895018839,0.6577216214844849
2017-06-09,0.0,0.0,0.056838464774591105,0.7497964487820065,0.8176137038319504,0.7774064256324705
2017-06-10,0.0,0.0,0.05124662343803347,0.6936547106014989,0.7743010144120406,0.7275437683416438
2017-06-11,0.0,0.0,0.04536537056245289,0.7493212050797121,0.8604769003508711,0.787204692359173
2017-06-12,0.0,0.0,0.04448437023303136,0.6688141985051141,0.8021947873267218,0.7383235234634316
2017-06-13,0.0,0.0,0.035847335904269285,0.6844461149058811,0.8627478500848224,0.8077515664213667
2017-06-14,0.0,0.0,0.009829253034376694,0.4288485189708074,0.5853626384976273,0.5784212085999229
2017-06-15,0.0,0.0,0.07753061806069356,0.45841086750252763,0.5323476188050105,0.5202657925917084
2017-06-16,0.0,0.00043008916091253176,0.00044152672912225294,0.09211349096675071,0.17474749963713326,0.016718054869427824
2017-06-17,0.0,0.0,0.0,0.0,0.09902662711919004,0.297776613512021
2017-06-18,0.0,0.0,0.2141465838262266,0.8418787555171251,0.790758964220565,0.7568099094772842
2017-06-19,0.0,0.0,0.11844719509897489,0.7567137740746301,0.7247217633262016,0.7046827532784461
2017-06-20,0.0,0.012247766049709726,0.37903635849477973,0.547485555503829,0.5218155156045434,0.5406130246634344
2017-06-21,0.0,0.0,0.005646336915254511,0.30157809467261454,0.20167733810569116,0.05726356652755045
2017-06-22,0.26981346760363506,0.43781222114240176,0.4677196004182646,0.448882412969207,0.09536033779103435,0.031473342399720466
2017-06-23,0.0,0.0,0.0,0.0,0.000251988542667605,0.04053795684431341
2017-06-24,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-25,0.0,0.0,0.0,0.0,0.0018041090124770226,0.0005793995711116778
2017-06-26,0.0,0.0,0.0,0.0,0.0022804956764392297,0.0
2017-06-27,0.0,9.304116069225889e-06,0.5805027511701965,0.7286117114564188,0.7078847845206285,0.6868516488996512
2017-06-28,0.0,0.0,0.27030545797917244,0.7506943728026917,0.7037996864536522,0.6682829004256441
2017-06-29,,,,,,
2017-06-30,0.0,0.0,0.078895258458377,0.7183382537848874,0.7633995363324115,0.7238131002258793
2017-07-01,0.0,0.0,0.048615679121648776,0.66413949393273,0.7951102724236128,0.7405088486384913
2017-07-02,0.0,0.0,0.03477824276636199,0.6928316940435235,0.8388774574913401,0.7871365941738098
2017-07-03,0.0,0.0,0.05565208369945319,0.5212209286013034,0.6472980298981933,0.6674286824166563
2017-07-04,0.5901247960180638,0.5737587986235737,0.5297433352965041,0.509550741800636,0.4361202313664305,0.5699855797964907
2017-07-05,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-06,0.0,0.0,0.0,0.2340925990181847,0.4546964989770955,0.34066692683894817
2017-07-07,0.0,0.0,0.02589232916339288,0.5920094194795124,0.8058065213187152,0.7432011251447304
2017-07-08,0.0,0.0,0.01655622690596272,0.5687867582931395,0.817777369288525,0.7421887456043677
2017-07-09,0.0,0.0,0.008243728461315904,0.6045731550720549,0.8273002334263875,0.7406973866489421
2017-07-10,0.0,0.0,0.03258174926290135,0.5569176750834688,0.8097559015511758,0.7251599051035106
2017-07-11,0.0,0.0,0.012624399036983997,0.6271297509225661,0.8416382144835666,0.7410475707436568
2017-07-12,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-13,0.0,0.0,0.013954677242191241,0.5709658880760389,0.8388035579532899,0.7458527745428856
2017-07-14,0.0,0.0,0.007633703812704073,0.45105112743680753,0.6935033182495546,0.6278677760541569
2017-07-15,0.0,0.033897100368525945,0.09401163921487415,0.2309483773819357,0.3917115979952709,0.47688234844132427
2017-07-16,0.0,0.3329022784796456,0.6612215494564884,0.6795687781025682,0.6348970293173049,0.6180240380898145
2017-07-17,0.0,0.03191319261516455,0.1305723696387466,0.6319524152577131,0.7032028097199742,0.6521863798248106
2017-07-18,0.0,0.0,0.0299362060135213,0.5838996129031451,0.7664627781225236,0.7090631672175617
2017-07-19,0.0,0.0,0.024705576483777917,0.279931200501536,0.6398898523958079,0.608934291575781
2017-07-20,0.0,0.0,0.009422264100874777,0.4898710390388603,0.7719233915683869,0.7063581344040785
2017-07-21,0.0,0.0,0.015071857091350182,0.4942841382474787,0.7497822323976091,0.6963827698060079
2017-07-22,0.0,0.0,0.004472318932274791,0.519978134715178,0.8294498557291448,0.7562360050634304
2017-07-23,0.0,0.0,0.009537295566974276,0.16512709457442887,0.45720895225604197,0.7290078472200696
2017-07-24,0.0,0.0,0.006207047466816645,0.5056087553325445,0.8269955665888652,0.7296373553900505
2017-07-25,0.0,0.0,0.009177826997440715,0.4651260314774264,0.8014623396270537,0.6993499323458147
2017-07-26,0.0,0.0,0.011276933933550528,0.3772378009985689,0.7982699112968936,0.7039285164744711
2017-07-27,0.0,0.0,0.009894014276530595,0.4417700493746944,0.7846180584494589,0.7130100541574866
2017-07-28,0.0,0.0,0.0,0.017419505641169772,0.059629692575406935,0.0
2017-07-29,0.0,0.0,0.0006034009341716601,0.3319659262795388,0.729928442559078,0.6230372929147825
2017-07-30,0.0,0.0,0.012043562481439661,0.4408282363510297,0.7798573584260796,0.7029168792309761
2017-07-31,0.0,0.0,0.005968750258163003,0.3674480215436285,0.7927764165118443,0.7068994408564789
2017-08-01,0.0,0.0006174593029637924,0.0,0.0,0.0,0.0
2017-08-02,0.0,0.0,0.0006840773476123313,0.318511722533996,0.7734940779887327,0.6822686591786521
2017-08-03,0.0,0.0,0.007205274599507919,0.4028595703843277,0.8065225712814539,0.7119366777180086
2017-08-04,0.0,0.0,0.017467378212191235,0.3271951871704366,0.7485687260168732,0.6306523115177718
